event_id,soft_id,soft_peak,class_solexs,class_goes,soft_peak_counts,soft_sig,hard_id,hard_peak,hard_peak_counts,hard_sig,coincidence,neupert_lead_s,nonthermal_peak_counts,hardness_ratio,confidence
EVT-0432,,,,,,,HLS-0143,2024-09-14 01:41:30,26.0,5.666666666666667,False,,,,HARD-ONLY
EVT-0433,,,,,,,HLS-0144,2024-09-14 01:47:10,28.0,5.692099788303082,False,,,,HARD-ONLY
EVT-0434,,,,,,,HLS-0146,2024-09-14 03:31:30,139.0,22.44994432064365,False,,,,HARD-ONLY
EVT-0435,,,,,,,HLS-0147,2024-09-14 04:28:40,80.0,8.48528137423857,False,,,,HARD-ONLY
EVT-0436,,,,,,,HLS-0148,2024-09-14 06:17:40,28.0,7.071067811865475,False,,,,HARD-ONLY
EVT-0437,,,,,,,HLS-0149,2024-09-14 06:21:30,103.0,29.409182239565926,False,,,,HARD-ONLY
EVT-0438,,,,,,,HLS-0151,2024-09-14 10:51:00,35.0,13.416407864998737,False,,,,HARD-ONLY
EVT-0439,,,,,,,HLS-0152,2024-09-14 12:39:10,28.0,10.285912696499032,False,,,,HARD-ONLY
EVT-0440,,,,,,,HLS-0153,2024-09-14 14:13:00,36.0,13.863621460498695,False,,,,HARD-ONLY
EVT-0441,,,,,,,HLS-0154,2024-09-14 14:20:50,217.0,86.14038928787511,False,,,,HARD-ONLY
EVT-0442,,,,,,,HLS-0155,2024-09-14 14:44:30,220.0,30.085014676880384,False,,,,HARD-ONLY
EVT-0443,,,,,,,HLS-0157,2024-09-14 21:32:40,23.0,6.940220937885672,False,,,,HARD-ONLY
EVT-0444,,,,,,,HLS-0159,2024-09-14 23:55:20,47.0,18.78297101099823,False,,,,HARD-ONLY
EVT-0445,,,,,,,HLS-0160,2024-09-15 02:58:50,97.0,37.15059443221154,False,,,,HARD-ONLY
EVT-0446,,,,,,,HLS-0161,2024-09-15 04:56:20,24.0,8.497058314499201,False,,,,HARD-ONLY
EVT-0447,,,,,,,HLS-0164,2024-09-15 08:54:40,28.0,8.981462390204987,False,,,,HARD-ONLY
EVT-0448,,,,,,,HLS-0165,2024-09-15 10:59:20,57.0,13.281566172707192,False,,,,HARD-ONLY
EVT-0449,,,,,,,HLS-0166,2024-09-15 12:40:20,17.0,5.366563145999495,False,,,,HARD-ONLY
EVT-0450,,,,,,,HLS-0169,2024-09-15 21:29:00,249.0,109.12011730198974,False,,,,HARD-ONLY
EVT-0451,,,,,,,HLS-0172,2024-09-16 00:53:30,22.0,7.602631123499284,False,,,,HARD-ONLY
EVT-0452,,,,,,,HLS-0173,2024-09-16 01:04:00,23.0,8.049844718999243,False,,,,HARD-ONLY
EVT-0453,,,,,,,HLS-0177,2024-09-16 05:18:00,28.0,8.981462390204987,False,,,,HARD-ONLY
EVT-0454,,,,,,,HLS-0179,2024-09-16 09:18:40,24.0,7.3484692283495345,False,,,,HARD-ONLY
EVT-0455,,,,,,,HLS-0180,2024-09-16 13:37:50,182.0,61.51828996322963,False,,,,HARD-ONLY
EVT-0456,,,,,,,HLS-0181,2024-09-16 14:28:30,31.0,7.333333333333333,False,,,,HARD-ONLY
EVT-0457,,,,,,,HLS-0182,2024-09-16 19:50:10,25.0,7.756717518813398,False,,,,HARD-ONLY
EVT-0458,,,,,,,HLS-0183,2024-09-16 23:27:40,21.0,5.30722777603022,False,,,,HARD-ONLY
EVT-0459,,,,,,,HLS-0186,2024-09-17 11:41:10,38.0,6.4142698058981855,False,,,,HARD-ONLY
EVT-0460,,,,,,,HLS-0190,2024-09-19 01:08:50,44.0,15.513435037626795,False,,,,HARD-ONLY
EVT-0461,,,,,,,HLS-0191,2024-09-19 02:32:40,18.0,5.813776741499453,False,,,,HARD-ONLY
EVT-0462,,,,,,,HLS-0192,2024-09-19 02:55:40,38.0,14.758048651498612,False,,,,HARD-ONLY
EVT-0463,,,,,,,HLS-0193,2024-09-19 03:08:10,34.0,10.205040771249134,False,,,,HARD-ONLY
EVT-0464,,,,,,,HLS-0195,2024-09-19 13:34:10,21.0,6.123724356957946,False,,,,HARD-ONLY
EVT-0465,,,,,,,HLS-0200,2024-09-20 02:34:00,19.0,7.5,False,,,,HARD-ONLY
EVT-0466,,,,,,,HLS-0201,2024-09-20 10:33:00,16.0,6.0,False,,,,HARD-ONLY
EVT-0467,,,,,,,HLS-0203,2024-09-20 21:42:50,20.0,6.83536555146996,False,,,,HARD-ONLY
EVT-0468,,,,,,,HLS-0205,2024-09-20 22:03:20,31.0,10.206207261596576,False,,,,HARD-ONLY
EVT-0469,,,,,,,HLS-0206,2024-09-21 06:06:30,18.0,5.813776741499453,False,,,,HARD-ONLY
EVT-0470,,,,,,,HLS-0210,2024-09-22 04:03:20,39.0,17.5,False,,,,HARD-ONLY
EVT-0471,,,,,,,HLS-0211,2024-09-22 07:24:00,21.0,8.5,False,,,,HARD-ONLY
EVT-0472,,,,,,,HLS-0212,2024-09-22 08:23:10,30.0,12.0,False,,,,HARD-ONLY
EVT-0473,,,,,,,HLS-0213,2024-09-22 08:33:10,30.0,9.797958971132713,False,,,,HARD-ONLY
EVT-0474,,,,,,,HLS-0215,2024-09-22 09:44:00,35.0,15.5,False,,,,HARD-ONLY
EVT-0475,,,,,,,HLS-0216,2024-09-22 11:28:20,27.0,9.838699100999074,False,,,,HARD-ONLY
EVT-0476,,,,,,,HLS-0217,2024-09-23 02:56:50,22.0,9.0,False,,,,HARD-ONLY
EVT-0477,,,,,,,HLS-0218,2024-09-23 03:36:20,23.0,8.5,False,,,,HARD-ONLY
EVT-0478,,,,,,,HLS-0219,2024-09-23 03:41:20,22.0,7.602631123499284,False,,,,HARD-ONLY
EVT-0479,,,,,,,HLS-0222,2024-09-23 12:11:10,64.0,26.385602134497518,False,,,,HARD-ONLY
EVT-0480,,,,,,,HLS-0224,2024-09-23 14:42:30,1022.0,155.2678331142674,False,,,,HARD-ONLY
EVT-0481,,,,,,,HLS-0226,2024-09-23 17:28:20,32.0,9.44911182523068,False,,,,HARD-ONLY
EVT-0482,,,,,,,HLS-0227,2024-09-24 14:11:30,25.0,8.94427190999916,False,,,,HARD-ONLY
EVT-0483,,,,,,,HLS-0228,2024-09-24 17:20:30,17.0,6.5,False,,,,HARD-ONLY
EVT-0484,,,,,,,HLS-0229,2024-09-24 17:44:20,38.0,14.758048651498612,False,,,,HARD-ONLY
EVT-0485,,,,,,,HLS-0230,2024-09-24 19:26:40,57.0,23.25510696599781,False,,,,HARD-ONLY
EVT-0486,,,,,,,HLS-0231,2024-09-25 02:47:50,18.0,5.813776741499453,False,,,,HARD-ONLY
EVT-0487,,,,,,,HLS-0233,2024-09-25 07:44:20,109.0,38.55237624694117,False,,,,HARD-ONLY
EVT-0488,,,,,,,HLS-0234,2024-09-25 09:21:30,19.0,6.260990336999411,False,,,,HARD-ONLY
EVT-0489,,,,,,,HLS-0235,2024-09-25 10:12:40,81.0,30.618621784789728,False,,,,HARD-ONLY
EVT-0490,,,,,,,HLS-0236,2024-09-25 13:40:10,23.0,8.049844718999243,False,,,,HARD-ONLY
EVT-0491,,,,,,,HLS-0237,2024-09-25 14:04:20,37.0,11.338934190276817,False,,,,HARD-ONLY
EVT-0492,,,,,,,HLS-0238,2024-09-25 14:58:40,233.0,56.30206991686076,False,,,,HARD-ONLY
EVT-0493,,,,,,,HLS-0239,2024-09-25 16:54:40,25.0,8.94427190999916,False,,,,HARD-ONLY
EVT-0494,,,,,,,HLS-0240,2024-09-25 19:21:40,32.0,14.0,False,,,,HARD-ONLY
EVT-0495,,,,,,,HLS-0241,2024-09-25 20:13:00,24.0,8.497058314499201,False,,,,HARD-ONLY
EVT-0496,,,,,,,HLS-0244,2024-09-25 23:49:10,35.0,9.54594154601839,False,,,,HARD-ONLY
EVT-0497,,,,,,,HLS-0245,2024-09-26 00:21:10,28.0,8.432993810941914,False,,,,HARD-ONLY
EVT-0498,,,,,,,HLS-0248,2024-09-26 07:00:50,62.0,22.86190426597633,False,,,,HARD-ONLY
EVT-0499,,,,,,,HLS-0252,2024-09-26 13:09:40,26.0,8.16496580927726,False,,,,HARD-ONLY
EVT-0500,,,,,,,HLS-0253,2024-09-26 13:37:40,34.0,11.430952132988166,False,,,,HARD-ONLY
EVT-0501,,,,,,,HLS-0255,2024-09-26 16:23:40,21.0,7.155417527999327,False,,,,HARD-ONLY
EVT-0502,,,,,,,HLS-0258,2024-09-26 22:35:10,20.0,6.7082039324993685,False,,,,HARD-ONLY
EVT-0503,,,,,,,HLS-0259,2024-09-26 22:50:00,62.0,22.86190426597633,False,,,,HARD-ONLY
EVT-0504,,,,,,,HLS-0263,2024-09-27 14:23:40,20.0,6.7082039324993685,False,,,,HARD-ONLY
EVT-0505,,,,,,,HLS-0264,2024-09-27 14:39:20,119.0,39.244426355853385,False,,,,HARD-ONLY
EVT-0506,,,,,,,HLS-0266,2024-09-27 20:45:20,45.0,20.5,False,,,,HARD-ONLY
EVT-0507,,,,,,,HLS-0267,2024-09-27 23:25:20,25.0,8.94427190999916,False,,,,HARD-ONLY
EVT-0508,,,,,,,HLS-0269,2024-09-28 01:17:30,18.0,5.813776741499453,False,,,,HARD-ONLY
EVT-0509,,,,,,,HLS-0270,2024-09-28 02:36:10,19.0,7.5,False,,,,HARD-ONLY
EVT-0510,,,,,,,HLS-0272,2024-09-28 04:24:50,22.0,9.0,False,,,,HARD-ONLY
EVT-0511,,,,,,,HLS-0273,2024-09-28 04:47:40,47.0,18.78297101099823,False,,,,HARD-ONLY
EVT-0512,,,,,,,HLS-0275,2024-09-28 06:55:50,34.0,15.0,False,,,,HARD-ONLY
EVT-0513,,,,,,,HLS-0276,2024-09-28 07:56:20,15.0,5.5,False,,,,HARD-ONLY
EVT-0514,,,,,,,HLS-0279,2024-09-28 10:00:30,44.0,17.44133022449836,False,,,,HARD-ONLY
EVT-0515,,,,,,,HLS-0281,2024-09-28 13:27:50,38.0,17.0,False,,,,HARD-ONLY
EVT-0516,,,,,,,HLS-0283,2024-09-28 16:27:00,31.0,10.206207261596576,False,,,,HARD-ONLY
EVT-0517,,,,,,,HLS-0284,2024-09-28 17:42:30,21.0,8.5,False,,,,HARD-ONLY
EVT-0518,,,,,,,HLS-0285,2024-09-28 21:35:00,15.0,5.5,False,,,,HARD-ONLY
EVT-0519,,,,,,,HLS-0286,2024-09-29 00:01:10,15.0,5.5,False,,,,HARD-ONLY
EVT-0520,,,,,,,HLS-0287,2024-09-29 01:25:30,14.0,5.0,False,,,,HARD-ONLY
EVT-0521,,,,,,,HLS-0289,2024-09-29 05:39:40,36.0,7.53778361444409,False,,,,HARD-ONLY
EVT-0522,,,,,,,HLS-0290,2024-09-29 05:56:50,46.0,6.001068280966357,False,,,,HARD-ONLY
EVT-0523,,,,,,,HLS-0291,2024-09-29 07:38:10,22.0,6.531972647421809,False,,,,HARD-ONLY
EVT-0524,,,,,,,HLS-0292,2024-09-29 08:55:10,497.0,29.218913360342192,False,,,,HARD-ONLY
EVT-0525,,,,,,,HLS-0293,2024-09-29 09:22:00,380.0,5.731268854344212,False,,,,HARD-ONLY
EVT-0526,,,,,,,HLS-0294,2024-09-29 09:53:40,257.0,6.490639320709539,False,,,,HARD-ONLY
EVT-0527,,,,,,,HLS-0295,2024-09-29 09:58:30,233.0,5.932437195193774,False,,,,HARD-ONLY
EVT-0528,,,,,,,HLS-0296,2024-09-29 10:27:30,176.0,8.105228981472719,False,,,,HARD-ONLY
EVT-0529,,,,,,,HLS-0297,2024-09-29 10:53:20,128.0,6.198343576089367,False,,,,HARD-ONLY
EVT-0530,,,,,,,HLS-0299,2024-09-29 13:38:10,28.0,6.333333333333333,False,,,,HARD-ONLY
EVT-0531,,,,,,,HLS-0301,2024-09-29 18:42:50,20.0,6.7082039324993685,False,,,,HARD-ONLY
EVT-0532,,,,,,,HLS-0305,2024-09-29 23:09:40,16.0,6.0,False,,,,HARD-ONLY
EVT-0533,,,,,,,HLS-0307,2024-09-30 02:24:30,41.0,16.099689437998485,False,,,,HARD-ONLY
EVT-0534,,,,,,,HLS-0308,2024-09-30 02:43:10,23.0,6.940220937885672,False,,,,HARD-ONLY
EVT-0535,,,,,,,HLS-0311,2024-09-30 06:25:50,25.0,8.94427190999916,False,,,,HARD-ONLY
EVT-0536,,,,,,,HLS-0312,2024-09-30 07:10:30,27.0,9.838699100999074,False,,,,HARD-ONLY
EVT-0537,,,,,,,HLS-0313,2024-09-30 07:27:20,30.0,13.0,False,,,,HARD-ONLY
EVT-0538,,,,,,,HLS-0315,2024-09-30 08:38:10,26.0,8.16496580927726,False,,,,HARD-ONLY
EVT-0539,,,,,,,HLS-0317,2024-09-30 09:12:50,30.0,9.797958971132713,False,,,,HARD-ONLY
EVT-0540,,,,,,,HLS-0319,2024-09-30 12:01:20,18.0,5.813776741499453,False,,,,HARD-ONLY
EVT-0541,,,,,,,HLS-0320,2024-09-30 12:07:30,41.0,16.099689437998485,False,,,,HARD-ONLY
EVT-0542,,,,,,,HLS-0321,2024-09-30 12:35:50,29.0,10.73312629199899,False,,,,HARD-ONLY
EVT-0543,,,,,,,HLS-0323,2024-09-30 15:14:00,43.0,19.5,False,,,,HARD-ONLY
EVT-0544,,,,,,,HLS-0324,2024-09-30 15:54:00,22.0,7.602631123499284,False,,,,HARD-ONLY
EVT-0545,,,,,,,HLS-0325,2024-09-30 16:03:50,33.0,9.827076298239907,False,,,,HARD-ONLY
EVT-0546,,,,,,,HLS-0327,2024-09-30 18:20:00,61.0,25.043961347997644,False,,,,HARD-ONLY
EVT-0547,,,,,,,HLS-0328,2024-09-30 18:32:50,20.0,6.182820774312702,False,,,,HARD-ONLY
EVT-0548,,,,,,,HLS-0330,2024-09-30 20:21:20,24.0,7.888426505157586,False,,,,HARD-ONLY
EVT-0549,,,,,,,HLS-0331,2024-09-30 20:38:40,109.0,42.04957391777789,False,,,,HARD-ONLY
EVT-0550,,,,,,,HLS-0333,2024-09-30 21:45:30,105.0,40.41658075592244,False,,,,HARD-ONLY
EVT-0551,,,,,,,HLS-0336,2024-09-30 23:15:40,178.0,32.31973417884659,False,,,,HARD-ONLY
EVT-0552,,,,,,,HLS-0339,2024-10-01 01:38:00,31.0,7.333333333333333,False,,,,HARD-ONLY
EVT-0553,,,,,,,HLS-0340,2024-10-01 02:19:30,31.0,11.627553482998906,False,,,,HARD-ONLY
EVT-0554,,,,,,,HLS-0341,2024-10-01 02:38:10,27.0,8.573214099741124,False,,,,HARD-ONLY
EVT-0555,,,,,,,HLS-0342,2024-10-01 02:51:00,37.0,11.338934190276817,False,,,,HARD-ONLY
EVT-0556,,,,,,,HLS-0343,2024-10-01 02:59:10,79.0,23.333333333333332,False,,,,HARD-ONLY
EVT-0557,,,,,,,HLS-0344,2024-10-01 03:09:50,62.0,15.377078573465944,False,,,,HARD-ONLY
EVT-0558,,,,,,,HLS-0345,2024-10-01 03:43:20,23.0,8.049844718999243,False,,,,HARD-ONLY
EVT-0559,,,,,,,HLS-0346,2024-10-01 04:13:20,28.0,10.285912696499032,False,,,,HARD-ONLY
EVT-0560,,,,,,,HLS-0347,2024-10-01 04:23:10,38.0,13.863621460498695,False,,,,HARD-ONLY
EVT-0561,,,,,,,HLS-0349,2024-10-01 06:13:20,26.0,9.391485505499116,False,,,,HARD-ONLY
EVT-0562,,,,,,,HLS-0350,2024-10-01 06:39:30,74.0,27.76088375154269,False,,,,HARD-ONLY
EVT-0563,,,,,,,HLS-0351,2024-10-01 06:58:10,54.0,16.263455967290593,False,,,,HARD-ONLY
EVT-0564,,,,,,,HLS-0352,2024-10-01 07:06:20,69.0,20.0,False,,,,HARD-ONLY
EVT-0565,,,,,,,HLS-0354,2024-10-01 07:33:00,49.0,10.680979980008077,False,,,,HARD-ONLY
EVT-0566,,,,,,,HLS-0355,2024-10-01 08:28:50,83.0,28.725299948701267,False,,,,HARD-ONLY
EVT-0567,,,,,,,HLS-0356,2024-10-01 08:59:30,143.0,55.93001579354924,False,,,,HARD-ONLY
EVT-0568,,,,,,,HLS-0357,2024-10-01 09:47:40,75.0,31.304951684997054,False,,,,HARD-ONLY
EVT-0569,,,,,,,HLS-0359,2024-10-01 10:21:50,35.0,11.839200423452029,False,,,,HARD-ONLY
EVT-0570,,,,,,,HLS-0360,2024-10-01 10:52:10,24.0,8.497058314499201,False,,,,HARD-ONLY
EVT-0571,,,,,,,HLS-0361,2024-10-01 11:20:10,28.0,9.59403223600247,False,,,,HARD-ONLY
EVT-0572,,,,,,,HLS-0362,2024-10-01 11:29:00,43.0,13.60672102833218,False,,,,HARD-ONLY
EVT-0573,,,,,,,HLS-0363,2024-10-01 11:51:20,54.0,16.263455967290593,False,,,,HARD-ONLY
EVT-0574,,,,,,,HLS-0364,2024-10-01 12:34:50,40.0,15.652475842498527,False,,,,HARD-ONLY
EVT-0575,,,,,,,HLS-0365,2024-10-01 13:12:30,25.0,7.756717518813398,False,,,,HARD-ONLY
EVT-0576,,,,,,,HLS-0367,2024-10-01 14:15:10,19.0,6.260990336999411,False,,,,HARD-ONLY
EVT-0577,,,,,,,HLS-0368,2024-10-01 14:28:50,38.0,13.063945294843618,False,,,,HARD-ONLY
EVT-0578,,,,,,,HLS-0370,2024-10-01 15:56:40,75.0,16.302935756657888,False,,,,HARD-ONLY
EVT-0579,,,,,,,HLS-0371,2024-10-01 16:07:50,30.0,6.32663542409974,False,,,,HARD-ONLY
EVT-0580,,,,,,,HLS-0372,2024-10-01 16:21:20,110.0,36.062445840513924,False,,,,HARD-ONLY
EVT-0581,,,,,,,HLS-0373,2024-10-01 16:29:20,49.0,14.495689014324224,False,,,,HARD-ONLY
EVT-0582,,,,,,,HLS-0374,2024-10-01 16:55:40,33.0,11.022703842524303,False,,,,HARD-ONLY
EVT-0583,,,,,,,HLS-0376,2024-10-01 18:22:40,122.0,40.30508652763321,False,,,,HARD-ONLY
EVT-0584,,,,,,,HLS-0378,2024-10-01 20:37:30,42.0,13.228756555322953,False,,,,HARD-ONLY
EVT-0585,,,,,,,HLS-0379,2024-10-01 20:44:40,92.0,35.10935297989222,False,,,,HARD-ONLY
EVT-0586,,,,,,,HLS-0381,2024-10-01 21:39:40,142.0,18.302015411313096,False,,,,HARD-ONLY
EVT-0587,,,,,,,HLS-0383,2024-10-02 00:22:10,70.0,16.74315780649915,False,,,,HARD-ONLY
EVT-0588,,,,,,,HLS-0384,2024-10-02 01:00:00,282.0,96.873629022557,False,,,,HARD-ONLY
EVT-0589,,,,,,,HLS-0385,2024-10-02 01:11:30,376.0,110.05164077088372,False,,,,HARD-ONLY
EVT-0590,,,,,,,HLS-0386,2024-10-02 01:20:20,69.0,16.454482671904334,False,,,,HARD-ONLY
EVT-0591,,,,,,,HLS-0387,2024-10-02 01:23:30,82.0,16.891016891025338,False,,,,HARD-ONLY
EVT-0592,,,,,,,HLS-0388,2024-10-02 01:32:20,87.0,14.98165544924859,False,,,,HARD-ONLY
EVT-0593,,,,,,,HLS-0389,2024-10-02 01:37:30,257.0,46.9720933216778,False,,,,HARD-ONLY
EVT-0594,,,,,,,HLS-0390,2024-10-02 01:49:30,532.0,84.70002481049549,False,,,,HARD-ONLY
EVT-0595,,,,,,,HLS-0391,2024-10-02 02:39:00,970.0,224.3885518965311,False,,,,HARD-ONLY
EVT-0596,,,,,,,HLS-0392,2024-10-02 03:25:00,194.0,61.666666666666664,False,,,,HARD-ONLY
EVT-0597,,,,,,,HLS-0393,2024-10-02 03:54:10,328.0,131.4559495293639,False,,,,HARD-ONLY
EVT-0598,,,,,,,HLS-0394,2024-10-02 04:52:50,31.0,9.071147352221454,False,,,,HARD-ONLY
EVT-0599,,,,,,,HLS-0395,2024-10-02 05:15:40,2103.0,822.3149546344057,False,,,,HARD-ONLY
EVT-0600,,,,,,,HLS-0396,2024-10-02 05:35:30,13607.0,3118.340905032675,False,,,,HARD-ONLY
EVT-0601,,,,,,,HLS-0397,2024-10-02 06:23:10,1985.0,207.41610466931076,False,,,,HARD-ONLY
EVT-0602,,,,,,,HLS-0398,2024-10-02 06:31:10,142.0,13.285714285714286,False,,,,HARD-ONLY
EVT-0603,,,,,,,HLS-0399,2024-10-02 06:55:40,184.0,42.0,False,,,,HARD-ONLY
EVT-0604,,,,,,,HLS-0400,2024-10-02 07:04:20,394.0,99.66158254052941,False,,,,HARD-ONLY
EVT-0605,,,,,,,HLS-0401,2024-10-02 07:29:10,64.0,19.03634295081848,False,,,,HARD-ONLY
EVT-0606,,,,,,,HLS-0402,2024-10-02 08:03:50,139.0,49.89131043721799,False,,,,HARD-ONLY
EVT-0607,,,,,,,HLS-0403,2024-10-02 09:21:40,197.0,85.86501033599193,False,,,,HARD-ONLY
EVT-0608,,,,,,,HLS-0404,2024-10-02 09:35:30,76.0,17.960512242138307,False,,,,HARD-ONLY
EVT-0609,,,,,,,HLS-0405,2024-10-02 09:48:50,139.0,30.75,False,,,,HARD-ONLY
EVT-0610,,,,,,,HLS-0406,2024-10-02 10:11:20,1092.0,383.2518754031087,False,,,,HARD-ONLY
EVT-0611,,,,,,,HLS-0407,2024-10-02 10:30:20,64.0,14.566399692442879,False,,,,HARD-ONLY
EVT-0612,,,,,,,HLS-0408,2024-10-02 11:16:20,220.0,80.5064327509654,False,,,,HARD-ONLY
EVT-0613,,,,,,,HLS-0409,2024-10-02 11:23:50,74.0,25.323619691618223,False,,,,HARD-ONLY
EVT-0614,,,,,,,HLS-0410,2024-10-02 12:00:30,38.0,14.758048651498612,False,,,,HARD-ONLY
EVT-0615,,,,,,,HLS-0411,2024-10-02 12:09:20,45.0,15.921683328090658,False,,,,HARD-ONLY
EVT-0616,,,,,,,HLS-0412,2024-10-02 12:23:10,96.0,29.0,False,,,,HARD-ONLY
EVT-0617,,,,,,,HLS-0413,2024-10-02 12:35:40,36.0,8.221921916437786,False,,,,HARD-ONLY
EVT-0618,,,,,,,HLS-0414,2024-10-02 13:00:50,72.0,26.944387170614963,False,,,,HARD-ONLY
EVT-0619,,,,,,,HLS-0415,2024-10-02 13:10:30,441.0,164.0365812860046,False,,,,HARD-ONLY
EVT-0620,,,,,,,HLS-0416,2024-10-02 13:34:00,9716.0,1410.3686027931426,False,,,,HARD-ONLY
EVT-0621,,,,,,,HLS-0417,2024-10-02 14:32:40,412.0,13.535001355088333,False,,,,HARD-ONLY
EVT-0622,,,,,,,HLS-0418,2024-10-02 14:55:40,214.0,8.708635721768008,False,,,,HARD-ONLY
EVT-0623,,,,,,,HLS-0419,2024-10-02 15:39:00,184.0,55.0236312869298,False,,,,HARD-ONLY
EVT-0624,,,,,,,HLS-0420,2024-10-02 15:55:50,38.0,10.606601717798211,False,,,,HARD-ONLY
EVT-0625,,,,,,,HLS-0421,2024-10-02 16:28:50,35.0,10.61445555206044,False,,,,HARD-ONLY
EVT-0626,,,,,,,HLS-0422,2024-10-02 16:35:10,64.0,19.79898987322333,False,,,,HARD-ONLY
EVT-0627,,,,,,,HLS-0423,2024-10-02 17:01:00,508.0,176.77669529663686,False,,,,HARD-ONLY
EVT-0628,,,,,,,HLS-0424,2024-10-02 17:29:30,41.0,11.667261889578034,False,,,,HARD-ONLY
EVT-0629,,,,,,,HLS-0425,2024-10-02 17:38:50,207.0,75.59289460184544,False,,,,HARD-ONLY
EVT-0630,,,,,,,HLS-0426,2024-10-02 17:53:30,54.0,13.914021704740868,False,,,,HARD-ONLY
EVT-0631,,,,,,,HLS-0427,2024-10-02 17:58:30,221.0,57.68882040742383,False,,,,HARD-ONLY
EVT-0632,,,,,,,HLS-0428,2024-10-02 18:20:20,62.0,17.666666666666668,False,,,,HARD-ONLY
EVT-0633,,,,,,,HLS-0429,2024-10-02 18:41:40,953.0,209.33333333333334,False,,,,HARD-ONLY
EVT-0634,,,,,,,HLS-0430,2024-10-02 18:57:20,424.0,60.261211241120215,False,,,,HARD-ONLY
EVT-0635,,,,,,,HLS-0431,2024-10-02 19:06:40,511.0,73.40166808764485,False,,,,HARD-ONLY
EVT-0636,,,,,,,HLS-0432,2024-10-02 19:47:40,101.0,35.52866046286736,False,,,,HARD-ONLY
EVT-0637,,,,,,,HLS-0433,2024-10-02 20:11:50,1206.0,291.6315873814438,False,,,,HARD-ONLY
EVT-0638,,,,,,,HLS-0434,2024-10-02 20:41:20,4951.0,174.48027013891044,False,,,,HARD-ONLY
EVT-0639,,,,,,,HLS-0435,2024-10-02 21:43:10,103.0,13.95512859256724,False,,,,HARD-ONLY
EVT-0640,,,,,,,HLS-0436,2024-10-02 22:14:20,52.0,18.7794213613377,False,,,,HARD-ONLY
EVT-0641,,,,,,,HLS-0437,2024-10-02 22:38:50,109.0,33.333333333333336,False,,,,HARD-ONLY
EVT-0642,,,,,,,HLS-0438,2024-10-02 23:11:30,49.0,15.874507866387543,False,,,,HARD-ONLY
EVT-0643,,,,,,,HLS-0440,2024-10-03 01:16:20,35.0,9.54594154601839,False,,,,HARD-ONLY
EVT-0644,,,,,,,HLS-0441,2024-10-03 01:56:50,82.0,26.162950903902257,False,,,,HARD-ONLY
EVT-0645,,,,,,,HLS-0444,2024-10-03 04:34:20,132.0,33.00466167540113,False,,,,HARD-ONLY
EVT-0646,,,,,,,HLS-0446,2024-10-03 05:07:20,28.0,5.125692857821981,False,,,,HARD-ONLY
EVT-0647,,,,,,,HLS-0448,2024-10-03 05:41:00,51.0,10.889444430272832,False,,,,HARD-ONLY
EVT-0648,,,,,,,HLS-0449,2024-10-03 05:59:40,96.0,26.385872843517717,False,,,,HARD-ONLY
EVT-0649,,,,,,,HLS-0450,2024-10-03 06:14:10,71.0,22.273863607376246,False,,,,HARD-ONLY
EVT-0650,,,,,,,HLS-0451,2024-10-03 06:36:20,48.0,10.76326279930749,False,,,,HARD-ONLY
EVT-0651,,,,,,,HLS-0454,2024-10-03 07:40:10,57.0,20.820662813657016,False,,,,HARD-ONLY
EVT-0652,,,,,,,HLS-0455,2024-10-03 07:52:20,30.0,7.7781745930520225,False,,,,HARD-ONLY
EVT-0653,,,,,,,HLS-0457,2024-10-03 09:21:10,183.0,36.44790803324657,False,,,,HARD-ONLY
EVT-0654,,,,,,,HLS-0458,2024-10-03 09:43:00,131.0,18.197684954546226,False,,,,HARD-ONLY
EVT-0655,,,,,,,HLS-0459,2024-10-03 10:12:40,95.0,6.467088396120183,False,,,,HARD-ONLY
EVT-0656,,,,,,,HLS-0460,2024-10-03 10:27:20,109.0,13.808497498808594,False,,,,HARD-ONLY
EVT-0657,,,,,,,HLS-0461,2024-10-03 10:54:50,87.0,22.263735379389466,False,,,,HARD-ONLY
